$GPGGA,125335,4931.8841,S,07242.9398,W,1,11,0.7,258.8,M,12.4,M,,*4B,
$GPGGA,125337,4931.8867,S,07242.9407,W,1,11,0.7,258.7,M,12.4,M,,*43,
$GPGGA,125339,4931.8895,S,07242.9418,W,1,11,0.7,258.7,M,12.4,M,,*4E,
$GPGGA,125341,4931.8923,S,07242.9425,W,1,11,0.7,258.7,M,12.4,M,,*43,
$GPGGA,125343,4931.8949,S,07242.9435,W,1,11,0.7,258.9,M,12.4,M,,*42,
$GPGGA,125345,4931.8969,S,07242.9443,W,1,11,0.7,259.0,M,12.4,M,,*4F,
$GPGGA,125347,4931.9002,S,07242.9457,W,1,11,0.7,258.8,M,12.4,M,,*44,
$GPGGA,125349,4931.9029,S,07242.9466,W,1,11,0.7,258.9,M,12.4,M,,*40,
$GPGGA,125351,4931.9056,S,07242.9474,W,1,11,0.7,258.7,M,12.4,M,,*4C,
$GPGGA,125353,4931.9083,S,07242.9479,W,1,11,0.7,258.7,M,12.4,M,,*4B,
$GPGGA,125355,4931.9110,S,07242.9483,W,1,11,0.7,258.5,M,12.4,M,,*41,
$GPGGA,125357,4931.9138,S,07242.9488,W,1,11,0.7,258.3,M,12.4,M,,*44,
$GPGGA,125359,4931.9165,S,07242.9492,W,1,11,0.7,258.3,M,12.4,M,,*49,
$GPGGA,125401,4931.9193,S,07242.9498,W,1,11,0.7,258.2,M,12.4,M,,*41,
$GPGGA,125403,4931.9220,S,07242.9505,W,1,11,0.7,258.3,M,12.4,M,,*4C,
$GPGGA,125405,4931.9247,S,07242.9509,W,1,11,0.7,258.2,M,12.4,M,,*46,
$GPGGA,125407,4931.9267,S,07242.9515,W,1,11,0.7,258.2,M,12.4,M,,*4B,
$GPGGA,125409,4931.9300,S,07242.9524,W,1,11,0.7,258.2,M,12.4,M,,*47,
$GPGGA,125411,4931.9327,S,07242.9532,W,1,11,0.7,258.1,M,12.4,M,,*4F,
$GPGGA,125413,4931.9355,S,07242.9541,W,1,11,0.7,258.1,M,12.4,M,,*4C,
$GPGGA,125415,4931.9382,S,07242.9551,W,1,11,0.7,258.0,M,12.4,M,,*40,
$GPGGA,125417,4931.9409,S,07242.9560,W,1,11,0.7,258.1,M,12.4,M,,*45,
$GPGGA,125419,4931.9436,S,07242.9570,W,1,11,0.7,258.1,M,12.4,M,,*46,
$GPGGA,125421,4931.9463,S,07242.9581,W,1,11,0.7,258.3,M,12.4,M,,*41,
$GPGGA,125423,4931.9490,S,07242.9591,W,1,11,0.7,258.3,M,12.4,M,,*4E,
$GPGGA,125425,4931.9517,S,07242.9600,W,1,11,0.7,258.4,M,12.4,M,,*4A,
$GPGGA,125427,4931.9544,S,07242.9609,W,1,11,0.7,258.5,M,12.4,M,,*46,
$GPGGA,125429,4931.9564,S,07242.9616,W,1,11,0.7,258.4,M,12.4,M,,*45,
$GPGGA,125431,4931.9598,S,07242.9627,W,1,11,0.7,258.6,M,12.4,M,,*4F,
$GPGGA,125433,4931.9625,S,07242.9634,W,1,11,0.7,258.6,M,12.4,M,,*4A,
$GPGGA,125435,4931.9652,S,07242.9641,W,1,11,0.7,258.8,M,12.4,M,,*40,
$GPGGA,125437,4931.9679,S,07242.9651,W,1,11,0.7,258.8,M,12.4,M,,*4A,
$GPGGA,125439,4931.9705,S,07242.9658,W,1,11,0.7,258.8,M,12.4,M,,*47,
$GPGGA,125441,4931.9732,S,07242.9667,W,1,11,0.7,258.7,M,12.4,M,,*4F,
$GPGGA,125443,4931.9760,S,07242.9674,W,1,11,0.7,258.7,M,12.4,M,,*48,
$GPGGA,125445,4931.9787,S,07242.9682,W,1,11,0.7,258.7,M,12.4,M,,*4E,
$GPGGA,125447,4931.9815,S,07242.9689,W,1,11,0.7,258.8,M,12.4,M,,*4C,
$GPGGA,125449,4931.9842,S,07242.9695,W,1,11,0.7,258.8,M,12.4,M,,*4D,
$GPGGA,125451,4931.9870,S,07242.9700,W,1,11,0.7,258.8,M,12.4,M,,*48,
$GPGGA,125453,4931.9897,S,07242.9704,W,1,11,0.7,258.9,M,12.4,M,,*46,
$GPGGA,125455,4931.9923,S,07242.9712,W,1,11,0.7,258.7,M,12.4,M,,*47,
$GPGGA,125457,4931.9950,S,07242.9719,W,1,11,0.7,258.6,M,12.4,M,,*4B,
$GPGGA,125459,4931.9978,S,07242.9726,W,1,11,0.7,258.7,M,12.4,M,,*42,
$GPGGA,125501,4932.0004,S,07242.9735,W,1,11,0.7,258.7,M,12.4,M,,*44,
$GPGGA,125503,4932.0031,S,07242.9743,W,1,11,0.7,258.6,M,12.4,M,,*40,
$GPGGA,125505,4932.0051,S,07242.9749,W,1,11,0.7,258.5,M,12.4,M,,*49,
$GPGGA,125507,4932.0083,S,07242.9761,W,1,11,0.7,258.4,M,12.4,M,,*4F,
$GPGGA,125509,4932.0104,S,07242.9766,W,1,11,0.7,258.3,M,12.4,M,,*4F,
$GPGGA,125511,4932.0137,S,07242.9775,W,1,11,0.7,258.3,M,12.4,M,,*44,
$GPGGA,125513,4932.0163,S,07242.9787,W,1,11,0.7,258.2,M,12.4,M,,*4B,
$GPGGA,125515,4932.0190,S,07242.9797,W,1,11,0.7,258.3,M,12.4,M,,*41,
$GPGGA,125517,4932.0217,S,07242.9808,W,1,11,0.7,258.4,M,12.4,M,,*41,
$GPGGA,125519,4932.0243,S,07242.9819,W,1,11,0.7,258.3,M,12.4,M,,*49,
$GPGGA,125521,4932.0269,S,07242.9832,W,1,11,0.7,258.2,M,12.4,M,,*42,
$GPGGA,125523,4932.0295,S,07242.9846,W,1,11,0.7,258.2,M,12.4,M,,*40,
$GPGGA,125525,4932.0322,S,07242.9858,W,1,11,0.7,258.4,M,12.4,M,,*42,
$GPGGA,125527,4932.0342,S,07242.9866,W,1,11,0.7,258.5,M,12.4,M,,*4A,
$GPGGA,125529,4932.0374,S,07242.9883,W,1,11,0.7,258.4,M,12.4,M,,*4B,
$GPGGA,125531,4932.0393,S,07242.9892,W,1,11,0.7,258.5,M,12.4,M,,*4A,
$GPGGA,125533,4932.0425,S,07242.9910,W,1,11,0.7,258.5,M,12.4,M,,*49,
$GPGGA,125535,4932.0452,S,07242.9924,W,1,11,0.7,258.4,M,12.4,M,,*49,
$GPGGA,125537,4932.0479,S,07242.9934,W,1,11,0.7,258.6,M,12.4,M,,*41,
$GPGGA,125539,4932.0507,S,07242.9941,W,1,11,0.7,258.6,M,12.4,M,,*45,
$GPGGA,125541,4932.0535,S,07242.9948,W,1,11,0.7,258.6,M,12.4,M,,*42,
$GPGGA,125543,4932.0563,S,07242.9954,W,1,11,0.7,258.6,M,12.4,M,,*4E,
$GPGGA,125545,4932.0591,S,07242.9956,W,1,11,0.7,258.5,M,12.4,M,,*44,
$GPGGA,125547,4932.0611,S,07242.9958,W,1,11,0.7,258.6,M,12.4,M,,*40,
$GPGGA,125549,4932.0646,S,07242.9959,W,1,11,0.7,258.5,M,12.4,M,,*4E,
$GPGGA,125551,4932.0674,S,07242.9957,W,1,11,0.7,258.4,M,12.4,M,,*49,
$GPGGA,125553,4932.0702,S,07242.9955,W,1,11,0.7,258.6,M,12.4,M,,*4B,
$GPGGA,125555,4932.0729,S,07242.9962,W,1,11,0.7,258.6,M,12.4,M,,*40,
$GPGGA,125557,4932.0757,S,07242.9967,W,1,11,0.7,258.5,M,12.4,M,,*4D,
$GPGGA,125559,4932.0785,S,07242.9975,W,1,11,0.7,258.3,M,12.4,M,,*49,
$GPGGA,125601,4932.0812,S,07242.9986,W,1,11,0.7,258.5,M,12.4,M,,*4C,
$GPGGA,125603,4932.0832,S,07242.9995,W,1,11,0.7,258.6,M,12.4,M,,*4D,
$GPGGA,125605,4932.0866,S,07243.0007,W,1,11,0.7,258.5,M,12.4,M,,*43,
$GPGGA,125607,4932.0892,S,07243.0017,W,1,11,0.7,258.5,M,12.4,M,,*4B,
$GPGGA,125609,4932.0919,S,07243.0029,W,1,11,0.7,258.5,M,12.4,M,,*4A,
$GPGGA,125611,4932.0946,S,07243.0040,W,1,11,0.7,258.4,M,12.4,M,,*47,
$GPGGA,125613,4932.0973,S,07243.0050,W,1,11,0.7,258.4,M,12.4,M,,*42,
$GPGGA,125615,4932.1000,S,07243.0057,W,1,10,0.8,258.5,M,12.4,M,,*40,
$GPGGA,125617,4932.1027,S,07243.0063,W,1,10,0.8,258.4,M,12.4,M,,*41,
$GPGGA,125619,4932.1055,S,07243.0068,W,1,10,0.8,258.4,M,12.4,M,,*41,
$GPGGA,125621,4932.1083,S,07243.0072,W,1,10,0.8,258.5,M,12.4,M,,*4B,
$GPGGA,125623,4932.1111,S,07243.0074,W,1,10,0.8,258.6,M,12.4,M,,*46,
$GPGGA,125625,4932.1139,S,07243.0075,W,1,10,0.8,258.6,M,12.4,M,,*4B,
$GPGGA,125627,4932.1166,S,07243.0074,W,1,10,0.8,258.6,M,12.4,M,,*42,
$GPGGA,125629,4932.1194,S,07243.0073,W,1,10,0.8,258.5,M,12.4,M,,*45,
$GPGGA,125631,4932.1222,S,07243.0072,W,1,10,0.8,258.4,M,12.4,M,,*42,
$GPGGA,125633,4932.1250,S,07243.0071,W,1,10,0.8,258.5,M,12.4,M,,*47,
$GPGGA,125635,4932.1277,S,07243.0068,W,1,10,0.8,258.5,M,12.4,M,,*4C,
$GPGGA,125637,4932.1305,S,07243.0067,W,1,10,0.8,258.6,M,12.4,M,,*46,
$GPGGA,125639,4932.1332,S,07243.0069,W,1,10,0.8,258.7,M,12.4,M,,*43,
$GPGGA,125641,4932.1360,S,07243.0073,W,1,10,0.8,258.6,M,12.4,M,,*41,
$GPGGA,125643,4932.1389,S,07243.0075,W,1,10,0.8,258.4,M,12.4,M,,*40,
$GPGGA,125645,4932.1410,S,07243.0078,W,1,10,0.8,258.5,M,12.4,M,,*4D,
$GPGGA,125647,4932.1445,S,07243.0087,W,1,10,0.8,258.4,M,12.4,M,,*4E,
$GPGGA,125649,4932.1472,S,07243.0095,W,1,10,0.8,258.4,M,12.4,M,,*47,
$GPGGA,125651,4932.1499,S,07243.0104,W,1,10,0.8,258.4,M,12.4,M,,*42,
$GPGGA,125653,4932.1525,S,07243.0113,W,1,10,0.8,258.5,M,12.4,M,,*41,
$GPGGA,125655,4932.1552,S,07243.0125,W,1,10,0.8,258.4,M,12.4,M,,*43,
$GPGGA,125657,4932.1578,S,07243.0135,W,1,10,0.8,258.7,M,12.4,M,,*4B,
$GPGGA,125659,4932.1605,S,07243.0142,W,1,10,0.8,258.6,M,12.4,M,,*4D,
$GPGGA,125701,4932.1625,S,07243.0149,W,1,10,0.8,258.5,M,12.4,M,,*4B,
$GPGGA,125703,4932.1660,S,07243.0160,W,1,10,0.8,258.5,M,12.4,M,,*43,
$GPGGA,125705,4932.1687,S,07243.0168,W,1,10,0.8,258.4,M,12.4,M,,*45,
$GPGGA,125707,4932.1714,S,07243.0178,W,1,10,0.8,258.3,M,12.4,M,,*4A,
$GPGGA,125709,4932.1741,S,07243.0190,W,1,10,0.8,258.2,M,12.4,M,,*43,
$GPGGA,125711,4932.1768,S,07243.0197,W,1,10,0.8,258.2,M,12.4,M,,*46,
$GPGGA,125713,4932.1795,S,07243.0204,W,1,10,0.8,258.2,M,12.4,M,,*4F,
$GPGGA,125715,4932.1823,S,07243.0209,W,1,10,0.8,258.1,M,12.4,M,,*45,
$GPGGA,125717,4932.1851,S,07243.0215,W,1,10,0.8,258.0,M,12.4,M,,*4E,
$GPGGA,125719,4932.1879,S,07243.0220,W,1,10,0.8,258.0,M,12.4,M,,*4C,
$GPGGA,125721,4932.1906,S,07243.0225,W,1,10,0.8,258.1,M,12.4,M,,*4A,
$GPGGA,125723,4932.1935,S,07243.0227,W,1,10,0.8,258.2,M,12.4,M,,*49,
$GPGGA,125725,4932.1963,S,07243.0228,W,1,10,0.8,258.1,M,12.4,M,,*40,
$GPGGA,125727,4932.1990,S,07243.0228,W,1,10,0.8,258.1,M,12.4,M,,*4E,
$GPGGA,125729,4932.2017,S,07243.0233,W,1,10,0.8,258.2,M,12.4,M,,*4C,
$GPGGA,125731,4932.2045,S,07243.0236,W,1,10,0.8,258.2,M,12.4,M,,*47,
$GPGGA,125733,4932.2072,S,07243.0240,W,1,10,0.8,258.3,M,12.4,M,,*41,
$GPGGA,125735,4932.2100,S,07243.0247,W,1,10,0.8,258.6,M,12.4,M,,*41,
$GPGGA,125737,4932.2127,S,07243.0252,W,1,10,0.8,258.5,M,12.4,M,,*41,
$GPGGA,125739,4932.2154,S,07243.0256,W,1,10,0.8,258.3,M,12.4,M,,*49,
$GPGGA,125741,4932.2182,S,07243.0262,W,1,10,0.8,258.4,M,12.4,M,,*4D,
$GPGGA,125743,4932.2209,S,07243.0269,W,1,10,0.8,258.4,M,12.4,M,,*44,
$GPGGA,125745,4932.2237,S,07243.0276,W,1,10,0.8,258.4,M,12.4,M,,*41,
$GPGGA,125747,4932.2264,S,07243.0285,W,1,10,0.8,258.4,M,12.4,M,,*49,
$GPGGA,125749,4932.2292,S,07243.0291,W,1,10,0.8,258.5,M,12.4,M,,*4A,
$GPGGA,125751,4932.2319,S,07243.0297,W,1,10,0.8,258.3,M,12.4,M,,*41,
$GPGGA,125753,4932.2347,S,07243.0303,W,1,10,0.8,258.3,M,12.4,M,,*44,
$GPGGA,125755,4932.2374,S,07243.0309,W,1,10,0.8,258.3,M,12.4,M,,*48,
$GPGGA,125757,4932.2401,S,07243.0314,W,1,10,0.8,258.2,M,12.4,M,,*42,
$GPGGA,125759,4932.2429,S,07243.0319,W,1,10,0.8,258.5,M,12.4,M,,*4C,
$GPGGA,125801,4932.2457,S,07243.0325,W,1,10,0.8,258.4,M,12.4,M,,*49,
$GPGGA,125803,4932.2484,S,07243.0334,W,1,10,0.8,258.6,M,12.4,M,,*47,
$GPGGA,125805,4932.2510,S,07243.0345,W,1,10,0.8,258.7,M,12.4,M,,*4A,
$GPGGA,125807,4932.2537,S,07243.0358,W,1,10,0.8,258.6,M,12.4,M,,*40,
$GPGGA,125809,4932.2565,S,07243.0367,W,1,10,0.8,258.6,M,12.4,M,,*45,
$GPGGA,125811,4932.2591,S,07243.0375,W,1,10,0.8,258.5,M,12.4,M,,*47,
$GPGGA,125813,4932.2618,S,07243.0382,W,1,10,0.8,258.3,M,12.4,M,,*49,
$GPGGA,125815,4932.2646,S,07243.0390,W,1,10,0.8,258.3,M,12.4,M,,*47,
$GPGGA,125817,4932.2667,S,07243.0392,W,1,10,0.8,258.4,M,12.4,M,,*43,
$GPGGA,125819,4932.2702,S,07243.0396,W,1,10,0.8,258.5,M,12.4,M,,*4A,
$GPGGA,125821,4932.2729,S,07243.0402,W,1,10,0.8,258.5,M,12.4,M,,*42,
$GPGGA,125823,4932.2750,S,07243.0403,W,1,10,0.8,258.3,M,12.4,M,,*49,
$GPGGA,125825,4932.2784,S,07243.0406,W,1,10,0.8,258.1,M,12.4,M,,*41,
$GPGGA,125827,4932.2805,S,07243.0408,W,1,10,0.8,258.1,M,12.4,M,,*4B,
$GPGGA,125829,4932.2838,S,07243.0409,W,1,10,0.8,258.0,M,12.4,M,,*4B,
$GPGGA,125831,4932.2859,S,07243.0408,W,1,10,0.8,257.7,M,12.4,M,,*4C,
$GPGGA,125833,4932.2894,S,07243.0406,W,1,10,0.8,257.7,M,12.4,M,,*41,
$GPGGA,125835,4932.2914,S,07243.0406,W,1,10,0.8,257.7,M,12.4,M,,*4E,
$GPGGA,125837,4932.2949,S,07243.0407,W,1,10,0.8,257.9,M,12.4,M,,*4B,
$GPGGA,125839,4932.2976,S,07243.0412,W,1,10,0.8,257.9,M,12.4,M,,*4D,
$GPGGA,125841,4932.3002,S,07243.0417,W,1,10,0.8,257.9,M,12.4,M,,*4C,
$GPGGA,125843,4932.3030,S,07243.0422,W,1,10,0.8,257.9,M,12.4,M,,*49,
$GPGGA,125845,4932.3058,S,07243.0428,W,1,10,0.8,257.8,M,12.4,M,,*4A,
$GPGGA,125847,4932.3086,S,07243.0433,W,1,10,0.8,257.9,M,12.4,M,,*40,
$GPGGA,125849,4932.3113,S,07243.0439,W,1,10,0.8,258.0,M,12.4,M,,*4F,
$GPGGA,125851,4932.3139,S,07243.0445,W,1,10,0.8,257.9,M,12.4,M,,*43,
$GPGGA,125853,4932.3168,S,07243.0447,W,1,10,0.8,257.9,M,12.4,M,,*47,
$GPGGA,125855,4932.3196,S,07243.0445,W,1,10,0.8,258.1,M,12.4,M,,*45,
$GPGGA,125857,4932.3224,S,07243.0442,W,1,10,0.8,258.1,M,12.4,M,,*4A,
$GPGGA,125859,4932.3252,S,07243.0437,W,1,10,0.8,258.1,M,12.4,M,,*47,
$GPGGA,125901,4932.3279,S,07243.0430,W,1,10,0.8,257.9,M,12.4,M,,*42,
$GPGGA,125903,4932.3305,S,07243.0424,W,1,10,0.8,258.0,M,12.4,M,,*49,
$GPGGA,125905,4932.3333,S,07243.0422,W,1,10,0.8,257.9,M,12.4,M,,*4A,
$GPGGA,125907,4932.3360,S,07243.0423,W,1,10,0.8,258.0,M,12.4,M,,*49,
$GPGGA,125909,4932.3380,S,07243.0426,W,1,10,0.8,258.0,M,12.4,M,,*4C,
$GPGGA,125911,4932.3414,S,07243.0433,W,1,10,0.8,257.9,M,12.4,M,,*4D,
$GPGGA,125913,4932.3443,S,07243.0437,W,1,10,0.8,258.1,M,12.4,M,,*4E,
$GPGGA,125915,4932.3470,S,07243.0438,W,1,10,0.8,258.3,M,12.4,M,,*45,
$GPGGA,125917,4932.3497,S,07243.0444,W,1,10,0.8,258.2,M,12.4,M,,*44,
$GPGGA,125919,4932.3524,S,07243.0450,W,1,10,0.8,258.3,M,12.4,M,,*47,
$GPGGA,125921,4932.3551,S,07243.0452,W,1,10,0.8,258.0,M,12.4,M,,*4F,
$GPGGA,125923,4932.3579,S,07243.0454,W,1,10,0.8,258.1,M,12.4,M,,*40,
$GPGGA,125925,4932.3606,S,07243.0453,W,1,10,0.8,258.1,M,12.4,M,,*4A,
$GPGGA,125927,4932.3634,S,07243.0452,W,1,10,0.8,258.0,M,12.4,M,,*49,
$GPGGA,125929,4932.3662,S,07243.0448,W,1,10,0.8,257.8,M,12.4,M,,*48,
$GPGGA,125931,4932.3683,S,07243.0444,W,1,10,0.8,257.8,M,12.4,M,,*42,
$GPGGA,125933,4932.3717,S,07243.0440,W,1,10,0.8,257.7,M,12.4,M,,*47,
$GPGGA,125935,4932.3745,S,07243.0436,W,1,10,0.8,257.7,M,12.4,M,,*47,
$GPGGA,125937,4932.3772,S,07243.0432,W,1,10,0.8,257.8,M,12.4,M,,*4A,
$GPGGA,125939,4932.3800,S,07243.0429,W,1,10,0.8,257.7,M,12.4,M,,*4B,
$GPGGA,125941,4932.3827,S,07243.0425,W,1,10,0.8,257.7,M,12.4,M,,*4D,
$GPGGA,125943,4932.3848,S,07243.0421,W,1,10,0.8,257.9,M,12.4,M,,*4C,
$GPGGA,125945,4932.3875,S,07243.0419,W,1,10,0.8,257.8,M,12.4,M,,*4E,
$GPGGA,125947,4932.3908,S,07243.0428,W,1,10,0.8,257.8,M,12.4,M,,*45,
$GPGGA,125949,4932.3936,S,07243.0433,W,1,10,0.8,257.7,M,12.4,M,,*43,
$GPGGA,125951,4932.3963,S,07243.0436,W,1,10,0.8,257.7,M,12.4,M,,*4F,
$GPGGA,125953,4932.3983,S,07243.0439,W,1,10,0.8,257.5,M,12.4,M,,*4E,
$GPGGA,125955,4932.4017,S,07243.0448,W,1,10,0.8,257.5,M,12.4,M,,*4D,
$GPGGA,125957,4932.4045,S,07243.0456,W,1,10,0.8,257.7,M,12.4,M,,*45,
$GPGGA,125959,4932.4072,S,07243.0464,W,1,10,0.8,257.8,M,12.4,M,,*41,
$GPGGA,130001,4932.4100,S,07243.0474,W,1,11,0.7,258.0,M,12.4,M,,*4D,
$GPGGA,130003,4932.4128,S,07243.0486,W,1,11,0.7,258.1,M,12.4,M,,*49,
$GPGGA,130005,4932.4155,S,07243.0492,W,1,11,0.7,258.3,M,12.4,M,,*42,
$GPGGA,130007,4932.4183,S,07243.0494,W,1,11,0.7,258.4,M,12.4,M,,*4A,
$GPGGA,130009,4932.4211,S,07243.0496,W,1,11,0.7,258.4,M,12.4,M,,*4E,
$GPGGA,130011,4932.4239,S,07243.0493,W,1,11,0.7,258.0,M,12.4,M,,*4C,
$GPGGA,130013,4932.4266,S,07243.0490,W,1,11,0.7,258.0,M,12.4,M,,*47,
$GPGGA,130015,4932.4294,S,07243.0485,W,1,11,0.7,257.9,M,12.4,M,,*4E,
$GPGGA,130017,4932.4321,S,07243.0481,W,1,11,0.7,257.8,M,12.4,M,,*46,
$GPGGA,130019,4932.4348,S,07243.0476,W,1,11,0.7,257.8,M,12.4,M,,*4F,
$GPGGA,130021,4932.4375,S,07243.0474,W,1,11,0.7,257.8,M,12.4,M,,*48,
$GPGGA,130023,4932.4403,S,07243.0472,W,1,11,0.7,257.9,M,12.4,M,,*4B,
$GPGGA,130025,4932.4431,S,07243.0472,W,1,11,0.7,257.8,M,12.4,M,,*4D,
$GPGGA,130027,4932.4459,S,07243.0473,W,1,11,0.7,257.9,M,12.4,M,,*41,
$GPGGA,130029,4932.4486,S,07243.0477,W,1,11,0.7,257.9,M,12.4,M,,*49,
$GPGGA,130031,4932.4512,S,07243.0483,W,1,11,0.7,258.0,M,12.4,M,,*41,
$GPGGA,130033,4932.4539,S,07243.0490,W,1,11,0.7,258.1,M,12.4,M,,*49,
$GPGGA,130035,4932.4559,S,07243.0497,W,1,11,0.7,258.2,M,12.4,M,,*4D,
$GPGGA,130037,4932.4585,S,07243.0509,W,1,11,0.7,257.7,M,12.4,M,,*42,
$GPGGA,130039,4932.4618,S,07243.0525,W,1,11,0.7,257.9,M,12.4,M,,*4B,
$GPGGA,130041,4932.4637,S,07243.0534,W,1,11,0.7,258.0,M,12.4,M,,*4F,
$GPGGA,130043,4932.4671,S,07243.0545,W,1,11,0.7,257.8,M,12.4,M,,*4E,
$GPGGA,130045,4932.4698,S,07243.0550,W,1,11,0.7,257.9,M,12.4,M,,*4A,
$GPGGA,130047,4932.4725,S,07243.0553,W,1,11,0.7,258.1,M,12.4,M,,*4B,
$GPGGA,130049,4932.4754,S,07243.0550,W,1,11,0.7,258.2,M,12.4,M,,*43,
$GPGGA,130051,4932.4782,S,07243.0551,W,1,11,0.7,258.0,M,12.4,M,,*42,
$GPGGA,130053,4932.4810,S,07243.0549,W,1,11,0.7,258.1,M,12.4,M,,*4C,
$GPGGA,130055,4932.4838,S,07243.0546,W,1,11,0.7,257.8,M,12.4,M,,*49,
$GPGGA,130057,4932.4859,S,07243.0543,W,1,11,0.7,257.8,M,12.4,M,,*49,
$GPGGA,130059,4932.4893,S,07243.0541,W,1,11,0.7,257.8,M,12.4,M,,*43,
$GPGGA,130101,4932.4922,S,07243.0539,W,1,11,0.7,257.7,M,12.4,M,,*44,
$GPGGA,130103,4932.4950,S,07243.0537,W,1,11,0.7,257.7,M,12.4,M,,*4D,
$GPGGA,130105,4932.4979,S,07243.0538,W,1,11,0.7,258.0,M,12.4,M,,*47,
$GPGGA,130107,4932.5007,S,07243.0538,W,1,11,0.7,257.9,M,12.4,M,,*42,
$GPGGA,130109,4932.5034,S,07243.0539,W,1,11,0.7,257.9,M,12.4,M,,*4D,
$GPGGA,130111,4932.5062,S,07243.0541,W,1,11,0.7,258.0,M,12.4,M,,*4E,
$GPGGA,130113,4932.5089,S,07243.0542,W,1,11,0.7,258.1,M,12.4,M,,*4B,
$GPGGA,130115,4932.5117,S,07243.0545,W,1,11,0.7,258.2,M,12.4,M,,*4F,
$GPGGA,130117,4932.5145,S,07243.0549,W,1,11,0.7,258.1,M,12.4,M,,*45,
$GPGGA,130119,4932.5173,S,07243.0550,W,1,11,0.7,258.2,M,12.4,M,,*45,
$GPGGA,130121,4932.5202,S,07243.0554,W,1,11,0.7,258.2,M,12.4,M,,*4F,
$GPGGA,130123,4932.5230,S,07243.0557,W,1,11,0.7,258.2,M,12.4,M,,*4F,
$GPGGA,130125,4932.5257,S,07243.0562,W,1,11,0.7,258.1,M,12.4,M,,*4D,
$GPGGA,130127,4932.5285,S,07243.0567,W,1,11,0.7,258.1,M,12.4,M,,*45,
$GPGGA,130129,4932.5313,S,07243.0572,W,1,11,0.7,258.0,M,12.4,M,,*40,
$GPGGA,130131,4932.5340,S,07243.0575,W,1,11,0.7,258.0,M,12.4,M,,*48,
$GPGGA,130133,4932.5360,S,07243.0579,W,1,11,0.7,257.9,M,12.4,M,,*42,
$GPGGA,130135,4932.5387,S,07243.0584,W,1,11,0.7,257.7,M,12.4,M,,*41,
